Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime,details
False,8.895550407923311,15.173668130492004,3.94,1.22,1.16,0.84, A0: 10.930742003843063 P0: 0.05361908794338883 S0: 1.2974759337447468 A1: 10.61697977819795 P1: 0.05764193751066606 S1: 5.963431889581547 A2: 4.427751420144692 P2: 0.03682290055199846 S2: 2.170038385987653 A3: 12.39092418350398 P3: 0.03213376582242428 S3: 3.9654821274266743 A4: 5.368041385229664 P4: 0.036461315247730414 S4: 4.155589115546786 A5: 9.199464072692912 P5: 0.04143138244135481 S5: 5.040473167429171
False,7.142962389540092,12.232433377905503,2.0,1.1400000000000001,0.96,0.8200000000000001, A0: 0.14528274959071275 P0: 0.0388160280706214 S0: 5.339149370126623 A1: 12.006150279439552 P1: 0.042261714098033226 S1: 1.2683146180200777 A2: 10.317768121929598 P2: 0.032972799851973246 S2: 4.287257950587738 A3: 0.5727927401362974 P3: 0.056359461744452374 S3: 0.9103647948144248 A4: 8.168843097089278 P4: 0.035267630647926165 S4: 1.8362870981471988 A5: 11.898654932251905 P5: 0.04285004260082389 S5: 3.1227983559660952
False,7.082686051678079,12.19696647864613,1.1400000000000001,0.86,0.8,0.74, A0: 6.257699422132276 P0: 0.058358089866451045 S0: 0.5196906046873362 A1: 12.152563621489087 P1: 0.047500332753674525 S1: 4.925647453838202 A2: 12.25103762168231 P2: 0.03977396060859496 S2: 5.61966276117765 A3: 1.7939496873507346 P3: 0.03382179627881579 S3: 3.964816027650511 A4: 1.596295493217667 P4: 0.05279455895779438 S4: 5.049159667131942 A5: 1.516930722184397 P5: 0.041120930573302295 S5: 2.949634990819896
False,6.6940050844669035,11.788275023738068,2.7600000000000002,1.06,0.8,0.8, A0: 2.3254587385671206 P0: 0.041617431482428524 S0: 1.9602937858976612 A1: 0.9170728241473383 P1: 0.05382702605625588 S1: 0.7069566312397273 A2: 4.91237825472464 P2: 0.05224734644296978 S2: 3.88191176386914 A3: 3.4015523251306328 P3: 0.03991428905798111 S3: 2.0759564001725277 A4: 2.2625377530255983 P4: 0.042483373024514014 S4: 3.1238090311399938 A5: 11.434107454170753 P5: 0.03782527136734376 S5: 4.595418733635521
False,7.056849438684493,12.591873054404365,2.9,0.96,0.9,0.88, A0: 5.625664221291358 P0: 0.0584794461699318 S0: 3.5107778439043065 A1: 12.580788694891693 P1: 0.04744088322396639 S1: 3.720308580213971 A2: 5.521254164107923 P2: 0.0457052809486237 S2: 2.727993322078792 A3: 4.002134260580417 P3: 0.053258928226693036 S3: 3.152953249514009 A4: 11.88001179393706 P4: 0.05791358514611109 S4: 2.0009007406390973 A5: 2.7826024438091244 P5: 0.034748980849172315 S5: 2.92133571800149
False,7.505991829275863,12.510670065189728,1.1400000000000001,1.06,0.96,0.74, A0: 4.116262935212468 P0: 0.0357982584647303 S0: 5.991935047589077 A1: 2.5408257518558885 P1: 0.05159780001807737 S1: 4.703642934383371 A2: 12.924689129874096 P2: 0.03203427761102179 S2: 4.463846269361572 A3: 8.491090360062945 P3: 0.05915731670445518 S3: 0.12850284580145904 A4: 5.67990857872414 P4: 0.03352037251044004 S4: 5.087966344017694 A5: 8.885270179045506 P5: 0.042368831312304456 S5: 1.7075759224275622
False,6.913400108460564,12.21580312418297,3.16,0.88,0.84,0.78, A0: 0.7770128413711896 P0: 0.035978543095797934 S0: 0.2584375358583268 A1: 0.9106568826894327 P1: 0.03017737043080263 S1: 3.258753045227894 A2: 3.5709936984401445 P2: 0.057181137778833484 S2: 0.976854603384964 A3: 5.8419775872982616 P3: 0.04130132733289768 S3: 1.6687885873098038 A4: 11.85262410063818 P4: 0.04112353535935936 S4: 5.781310892379629 A5: 10.554618795293695 P5: 0.03955329005003097 S5: 1.1085001068742415
False,7.843239289503962,13.542093854862548,2.44,0.9,0.9,0.8200000000000001, A0: 2.548331123305071 P0: 0.031854465778102026 S0: 5.621274057627397 A1: 6.816030259398858 P1: 0.053486343113699784 S1: 3.4189491887326664 A2: 10.167398448018789 P2: 0.03388034634341926 S2: 1.552361401202997 A3: 9.224585004894656 P3: 0.04485206365388661 S3: 0.331695573845552 A4: 12.415543894499747 P4: 0.03685645941268462 S4: 6.099525726232978 A5: 11.253929214493533 P5: 0.0514962980366007 S5: 0.43423195209149185
False,6.279138685058511,10.767124943616237,1.84,0.8,0.76,0.76, A0: 10.40041559821497 P0: 0.03388887398120689 S0: 5.589431413606869 A1: 2.6793783406533667 P1: 0.05646444459338342 S1: 3.0761363755577205 A2: 4.93611526557311 P2: 0.05537771668377577 S2: 2.537950396015229 A3: 1.328166985776888 P3: 0.0482440564904793 S3: 6.072521547390537 A4: 2.531578730208962 P4: 0.03925135745361966 S4: 1.1970491495292794 A5: 5.786470910227031 P5: 0.05321206906447134 S5: 2.308885449533029
False,7.155044664423669,12.390892081423843,1.9000000000000001,1.06,0.96,0.88, A0: 12.300494325747659 P0: 0.03742768590772958 S0: 5.457184249646958 A1: 6.738897903744058 P1: 0.040473321208514615 S1: 0.9349033616389174 A2: 5.5540901971652135 P2: 0.04524361844030148 S2: 2.3118824552554 A3: 2.570436470042213 P3: 0.04532808458604135 S3: 6.018289303971398 A4: 1.9322227152442177 P4: 0.05107885912956013 S4: 4.688856495470153 A5: 8.7076687985425 P5: 0.05395939007886483 S5: 6.0724368043944805
False,6.361085721804662,10.871317485665159,3.88,0.8,0.72,0.68, A0: 7.6950686154661 P0: 0.043387811952423784 S0: 1.5889985316938564 A1: 2.3442542648260205 P1: 0.05258520999700622 S1: 6.026824509644432 A2: 7.200407628578901 P2: 0.0404505509854819 S2: 1.512271416896556 A3: 12.220947926338384 P3: 0.041709070651146846 S3: 5.940315475110937 A4: 0.35691025140335186 P4: 0.05382492472479153 S4: 5.157059150165476 A5: 10.283181159163348 P5: 0.04175648444668943 S5: 2.7770917859351325
False,7.045499446504203,11.959939635360419,1.7,1.18,0.9,0.76, A0: 10.684851991450275 P0: 0.03928414074274061 S0: 4.999888296835346 A1: 5.717174179362013 P1: 0.03977684004167584 S1: 2.4611924892641657 A2: 4.479954133576386 P2: 0.05099169425148972 S2: 4.6401714293637735 A3: 4.020939630715976 P3: 0.04720079995997266 S3: 1.9311990984421223 A4: 3.289665332618802 P4: 0.050827924276345436 S4: 4.8967782862607665 A5: 9.142785609399363 P5: 0.05411660929634766 S5: 4.909197013574895
False,8.080860453766338,13.702853587965118,2.4,1.2,1.16,1.1, A0: 9.487957637987146 P0: 0.04206747109851002 S0: 0.8513123101201694 A1: 8.001823288820654 P1: 0.05926284064070723 S1: 4.513128611820583 A2: 11.95892241949503 P2: 0.05612290551222946 S2: 4.904358236721985 A3: 11.4026720110205 P3: 0.04896853606306143 S3: 3.3523626439481498 A4: 0.4177174123646704 P4: 0.048179271635638635 S4: 5.897229553497197 A5: 4.443131497532145 P5: 0.044265194671756096 S5: 0.4344664799112926
False,5.941448571967138,10.143141993527436,1.6,1.3,0.84,0.74, A0: 0.4550329824748316 P0: 0.058017162792002724 S0: 0.8824603382972842 A1: 6.13105875813535 P1: 0.0506331659907553 S1: 3.038182917031596 A2: 1.2400560226351574 P2: 0.049924598183997776 S2: 0.881641936607176 A3: 1.4304839977918458 P3: 0.05365379847385405 S3: 3.6958125593579414 A4: 3.005051923033893 P4: 0.030024591251161314 S4: 6.013764564379594 A5: 5.080602297261626 P5: 0.046158472199551034 S5: 5.293790368588782
False,7.6741036853433995,13.276465286042095,2.68,1.06,0.98,0.9400000000000001, A0: 1.2381013806180103 P0: 0.03671184948283028 S0: 2.0618592994862808 A1: 5.647835019465709 P1: 0.050494201752504665 S1: 5.990470423609371 A2: 7.70997083402607 P2: 0.04508639658257846 S2: 1.3857563444929908 A3: 1.3279612190017462 P3: 0.05492059879061681 S3: 5.37981842099058 A4: 3.7499738461680083 P4: 0.03278116821573966 S4: 0.23391368778856583 A5: 12.758289459254717 P5: 0.03251843357961654 S5: 6.191025714390059
False,7.233612318440322,13.134517395186633,1.98,0.9400000000000001,0.9,0.86, A0: 8.95306948045115 P0: 0.0532033149313124 S0: 4.8967895321937975 A1: 3.177838744081334 P1: 0.05378304364880931 S1: 4.221359665123607 A2: 11.621274132175408 P2: 0.05462268111809566 S2: 0.0503185498836586 A3: 3.4851933589858395 P3: 0.03243022170728273 S3: 2.38828949697597 A4: 12.132210848152097 P4: 0.05303516522195945 S4: 4.683265544810353 A5: 11.5094071271298 P5: 0.057396994966501566 S5: 6.067615111665371
False,6.8336362596846145,11.78260833999148,2.22,0.84,0.78,0.76, A0: 0.6506278674594573 P0: 0.03237440209375325 S0: 1.3190395732142868 A1: 5.894286565132276 P1: 0.039480785719334936 S1: 4.493145036806931 A2: 3.5827583437404527 P2: 0.035405468032957174 S2: 1.4315404947076076 A3: 10.500102018998737 P3: 0.04676062652092814 S3: 0.1397145918245503 A4: 6.923522541645576 P4: 0.051155699905818294 S4: 4.434130148099495 A5: 6.637945981591217 P5: 0.05762141073860828 S5: 0.48044102276616846
False,7.229404769364421,12.776440318881876,1.7,1.02,0.9400000000000001,0.86, A0: 7.701928079205575 P0: 0.049336164307290147 S0: 5.5081648473508915 A1: 6.328422741827117 P1: 0.044750800539793884 S1: 5.110917673468274 A2: 8.34461891299678 P2: 0.033097889526536084 S2: 1.303591902072985 A3: 6.199076627583619 P3: 0.052744487731675845 S3: 5.8381341408300935 A4: 1.2167699883236431 P4: 0.0562213691911441 S4: 3.095695433956157 A5: 11.003352947940147 P5: 0.041876238686039714 S5: 3.5054612868015655
False,6.433896573794595,11.374772410460283,1.7,1.02,0.88,0.8, A0: 9.770749790313651 P0: 0.04623430861846219 S0: 1.1465725894377907 A1: 9.490696107751024 P1: 0.05426475803513056 S1: 4.222136878920796 A2: 7.512928154948237 P2: 0.04626664292511892 S2: 3.9310767413205037 A3: 1.4660185694509322 P3: 0.049746228587710904 S3: 4.2927087511137145 A4: 3.3368493518523263 P4: 0.038971072630993635 S4: 4.164285123616278 A5: 4.8559537179767345 P5: 0.045503226272259396 S5: 2.2122975734586325
False,7.492697679725969,12.913839275349483,2.02,0.92,0.8200000000000001,0.74, A0: 11.326562945006502 P0: 0.05248766225251923 S0: 3.059297665581224 A1: 11.759879615084104 P1: 0.04871410964701312 S1: 5.287409626669293 A2: 2.3176621965778335 P2: 0.03579931585556031 S2: 5.741016601661289 A3: 3.2470688674752313 P3: 0.04425954705396519 S3: 3.6863230836113674 A4: 8.736529447382173 P4: 0.049543858810066455 S4: 2.1562041139763473 A5: 5.114936226562992 P5: 0.03464168253847419 S5: 2.394090691883561
False,7.304639082819195,12.23215834072376,3.8000000000000003,0.96,0.76,0.76, A0: 11.51575230159202 P0: 0.038310591924493466 S0: 3.016524219619714 A1: 0.7888668344236299 P1: 0.04344668477412796 S1: 3.4691272868365823 A2: 8.110395817131053 P2: 0.0477092477674272 S2: 1.2137620376031302 A3: 1.0031431205619579 P3: 0.0585672428845432 S3: 1.8338525141340505 A4: 9.153453624759585 P4: 0.04080827040976387 S4: 1.5119649670010564 A5: 0.29022573207391833 P5: 0.03458778402818696 S5: 3.585067996454637
False,7.439882945587738,12.338275952290772,3.36,0.9400000000000001,0.78,0.72, A0: 3.4087820885085884 P0: 0.03163810077690606 S0: 1.1985867618656687 A1: 4.878124694683022 P1: 0.04298373285120328 S1: 4.357832483728633 A2: 12.788543146634332 P2: 0.03948865466242702 S2: 6.2222413418824525 A3: 6.2772728301613885 P3: 0.032211201398840004 S3: 2.7521318628357077 A4: 10.65062719016201 P4: 0.03241279657474032 S4: 0.20730422151839809 A5: 8.221112758979736 P5: 0.05281578187023499 S5: 2.447018531203929
False,7.7521271560227945,12.936615250976395,7.44,0.88,0.8200000000000001,0.76, A0: 8.877277618379308 P0: 0.04188825098457994 S0: 0.7514515803037126 A1: 12.561031217309317 P1: 0.05760425046822474 S1: 2.683634099405893 A2: 4.52538987486356 P2: 0.04023720007292034 S2: 0.3620743060626251 A3: 5.0387879349960745 P3: 0.037897310588760044 S3: 1.200796501083792 A4: 4.7718344500343814 P4: 0.04905810130494659 S4: 2.448481416481439 A5: 12.871326411727443 P5: 0.03949340157280723 S5: 1.396105762177754
False,8.841761724764957,15.043597066632058,3.04,0.8,0.74,0.74, A0: 9.538993035030908 P0: 0.057418770759699964 S0: 1.6636770530614897 A1: 4.303208119809887 P1: 0.055506318917736455 S1: 2.6759786307021067 A2: 12.306221193972476 P2: 0.05762693821370496 S2: 1.3242485134803346 A3: 4.7209111736468925 P3: 0.03965769909575572 S3: 6.25103080663874 A4: 2.6058618934820443 P4: 0.039949039763484934 S4: 6.256470714748186 A5: 0.8306842538652249 P5: 0.05203819982210503 S5: 1.559278091607221
False,6.458564072305136,10.869993851083795,2.34,0.9400000000000001,0.84,0.74, A0: 3.0379910109725032 P0: 0.035779525188861995 S0: 3.5251703411302806 A1: 8.42492992698124 P1: 0.04043969287262976 S1: 4.996522242835276 A2: 3.4052563843164716 P2: 0.04923000246253038 S2: 4.078398639248737 A3: 0.8269834129937025 P3: 0.05378735356457307 S3: 5.347184629151054 A4: 3.425598655512914 P4: 0.03614714709397149 S4: 3.02359796534593 A5: 7.015042885900742 P5: 0.03642177686424702 S5: 2.2465495630923966
False,6.798364179928262,11.446306353473798,1.96,0.9,0.78,0.7000000000000001, A0: 7.226311900215469 P0: 0.059116298285509655 S0: 4.056295612246408 A1: 5.681401595455877 P1: 0.035257756188150524 S1: 5.947823850075558 A2: 0.44418398803409853 P2: 0.04466049878871852 S2: 3.6935576052879493 A3: 0.017386464409357982 P3: 0.0378340955074861 S3: 4.587823904748322 A4: 7.232635084608534 P4: 0.034012740412151965 S4: 0.7758066391426179 A5: 9.319729910440799 P5: 0.03743258054014805 S5: 2.0834657484945134
False,6.843136705755937,11.785980645967742,1.36,0.98,0.9,0.86, A0: 7.835682702188481 P0: 0.04427083363580508 S0: 3.548555565730513 A1: 1.652636370949181 P1: 0.03616184321560511 S1: 1.7361921203278843 A2: 3.0992603381794135 P2: 0.03569314740726573 S2: 1.5975291319311158 A3: 3.203959632392752 P3: 0.04446531510476875 S3: 2.7481557492475224 A4: 5.800636909171463 P4: 0.04708675303015167 S4: 5.171129042488602 A5: 1.7836987801014366 P5: 0.034294257633661666 S5: 4.909259061769981
False,7.74130637143749,12.803368007253043,2.56,1.12,1.02,0.8, A0: 8.266068503551548 P0: 0.05465071957301651 S0: 1.441774907181795 A1: 9.11597748110852 P1: 0.03534924309037732 S1: 6.1515531792237415 A2: 10.306931291218083 P2: 0.049135384266769874 S2: 4.931682932825004 A3: 11.119403617902956 P3: 0.03872511088145573 S3: 5.589505591833386 A4: 1.8275665569204542 P4: 0.05913184233851365 S4: 2.798077699004938 A5: 0.7137602173815281 P5: 0.04014139541019147 S5: 4.234886323839612
False,8.409764547177994,14.333439882416357,2.58,1.24,1.06,0.96, A0: 1.9288359532382326 P0: 0.05295371621124868 S0: 2.518316861889016 A1: 3.6742819251068743 P1: 0.04703566546893009 S1: 4.457953523822256 A2: 12.997617668503336 P2: 0.05767035911903538 S2: 1.0976306349925857 A3: 8.359691937303642 P3: 0.04247285273515412 S3: 4.798999793673385 A4: 2.2574183724461614 P4: 0.0393812419723933 S4: 2.7814840074561564 A5: 11.958360506293877 P5: 0.03118564541001423 S5: 0.030923496971877233
False,6.175612530248473,10.918964149677752,2.12,1.74,0.88,0.84, A0: 10.081789814348559 P0: 0.03747810424466511 S0: 5.9303939980445834 A1: 0.08848533046250673 P1: 0.04623913534877501 S1: 4.5087999405618175 A2: 6.764373738486017 P2: 0.04160042209322339 S2: 3.2667614558213325 A3: 3.7077668211936707 P3: 0.05297480306701086 S3: 2.9872977685583884 A4: 6.20457781434461 P4: 0.04588993560593765 S4: 3.1383411019480723 A5: 7.362562207704282 P5: 0.037841518532998365 S5: 2.9635420501931042
False,7.6784233214654956,13.273684717095538,3.64,0.9400000000000001,0.86,0.74, A0: 9.320962817851402 P0: 0.035857121441644615 S0: 5.758530966978125 A1: 1.3404779633693649 P1: 0.039452248050111265 S1: 4.833726047446602 A2: 6.81332024060252 P2: 0.04528916461018383 S2: 2.728587046554373 A3: 12.319840805562459 P3: 0.056078085565764546 S3: 1.3295103403260926 A4: 6.7448399937203085 P4: 0.03809613540314549 S4: 4.8091568675612875 A5: 2.118559459190899 P5: 0.033103724322222104 S5: 2.4213909484538796
False,7.486078944227514,12.812418618087325,2.0,0.78,0.78,0.7000000000000001, A0: 1.8311621694634288 P0: 0.04892138670162803 S0: 2.2083729523654716 A1: 2.792701310890897 P1: 0.03374970017091802 S1: 3.917330785029415 A2: 8.060471516677932 P2: 0.033089730658647586 S2: 4.785050728473611 A3: 12.696743150655953 P3: 0.058601919374112035 S3: 4.125838772510751 A4: 9.077020477519559 P4: 0.05352518948848181 S4: 3.405684532976513 A5: 0.9485985772933426 P5: 0.035771236749370425 S5: 5.480197446033558
False,8.853571103328635,15.064718223589626,2.44,0.84,0.8,0.74, A0: 7.04958753439853 P0: 0.04376883744567049 S0: 1.2523511499989022 A1: 8.043996684778886 P1: 0.05536901140001199 S1: 0.3050561076291303 A2: 12.699533923953055 P2: 0.03864179853890616 S2: 2.441467471183503 A3: 10.39559617623618 P3: 0.041187798966983345 S3: 3.772698012612987 A4: 0.6729301836765285 P4: 0.052158446322761814 S4: 5.940633298974737 A5: 12.275079714655902 P5: 0.04366258739013565 S5: 6.148081892377854
False,8.40481302185985,14.119740640666397,3.84,1.06,1.06,1.0, A0: 7.456915774649685 P0: 0.05282352657363776 S0: 6.049725917137137 A1: 3.525302583715604 P1: 0.048347134942604744 S1: 0.14699286168380185 A2: 7.92546357049702 P2: 0.04649450612012174 S2: 1.7102419232756547 A3: 9.497959057977262 P3: 0.030639077280337983 S3: 4.942585379174215 A4: 12.100386507427562 P4: 0.05630339519837318 S4: 4.604730106532528 A5: 5.043175519895163 P5: 0.049498564316860894 S5: 4.9782460272563664
False,5.97949143086579,10.318629987059445,1.24,1.04,0.86,0.78, A0: 7.41721658042108 P0: 0.043824807793570925 S0: 0.02383220534989949 A1: 0.8965356305381302 P1: 0.039059717992999836 S1: 6.233441251234304 A2: 2.093637320913115 P2: 0.0415274543708048 S2: 5.493680778224824 A3: 3.724441780142547 P3: 0.040789788783689815 S3: 3.5282453989198173 A4: 7.362837824649255 P4: 0.041835971318566055 S4: 5.638168131724699 A5: 8.553751083525286 P5: 0.030310070277554207 S5: 6.130462466938732
False,7.2492337129365465,12.342822410045306,3.7600000000000002,1.22,1.18,0.84, A0: 3.9474417334957836 P0: 0.046644550023048736 S0: 4.0908596713385705 A1: 7.280466606651578 P1: 0.05810036186669825 S1: 1.37058619540628 A2: 10.243350824196822 P2: 0.037256817574125675 S2: 2.531261340797754 A3: 12.590852690007317 P3: 0.04065309024902908 S3: 1.7190987849498214 A4: 7.815673245821318 P4: 0.04039118683310132 S4: 4.885646768817635 A5: 8.269909658131024 P5: 0.030794166418581022 S5: 2.363547171728746
False,7.423860385696275,12.851726500010903,1.9000000000000001,0.8200000000000001,0.8,0.74, A0: 12.40498453435773 P0: 0.0458109542660016 S0: 1.3522091920074042 A1: 1.7537540805822456 P1: 0.04635801661359554 S1: 5.385092553906447 A2: 3.5781983100815458 P2: 0.04323519797792403 S2: 4.547585248987557 A3: 1.7517111335078352 P3: 0.0320586662424428 S3: 6.183024547166215 A4: 10.28169202370763 P4: 0.04015834296375632 S4: 2.6172456062442597 A5: 4.055274046625755 P5: 0.05210811103924949 S5: 3.293455322749256
False,7.490967652287469,12.851528370365292,2.16,0.86,0.8,0.74, A0: 1.2149008916948154 P0: 0.04596375627976707 S0: 5.997647378613367 A1: 4.465596306458467 P1: 0.03371007013433264 S1: 2.7784191630599255 A2: 12.257206089534328 P2: 0.04705858366535738 S2: 5.7441112273525405 A3: 9.342777360911109 P3: 0.039267854275101446 S3: 2.9276917054070335 A4: 4.3064017845406335 P4: 0.05576070197971999 S4: 3.402757414191163 A5: 2.242858925903824 P5: 0.05939236850286913 S5: 5.901455425870794
False,7.586473994255591,13.251992236344927,1.9000000000000001,1.06,1.0,0.92, A0: 3.5437898943823245 P0: 0.04098739074615216 S0: 6.03097083952468 A1: 9.97204493163897 P1: 0.032439975243528055 S1: 3.8529294692367424 A2: 7.054658490720541 P2: 0.052412303966652626 S2: 5.2073804717225585 A3: 11.169611164884207 P3: 0.058501165246749295 S3: 3.029728233313184 A4: 11.009457922380074 P4: 0.032146062741250946 S4: 5.662697855598421 A5: 4.064425628501152 P5: 0.0458827425672597 S5: 4.025976727879437
False,8.279871244475007,14.352887901660164,2.6,2.1,0.88,0.78, A0: 10.929998643503735 P0: 0.04258467764289658 S0: 3.900438544627985 A1: 10.034212229500268 P1: 0.04751000742911919 S1: 3.3662300636654163 A2: 12.798489800571321 P2: 0.04237736149729729 S2: 3.0381865210757084 A3: 2.198310754614438 P3: 0.05230076484473567 S3: 3.3175412505180915 A4: 11.782097339814186 P4: 0.04724491603121719 S4: 0.8290219166634771 A5: 9.930948908235269 P5: 0.03902023374324686 S5: 3.1034538753934267
False,8.548248642436358,14.435732730506858,6.140000000000001,0.9,0.86,0.8200000000000001, A0: 12.920929049076726 P0: 0.048749514608042596 S0: 2.828835194722864 A1: 6.895310963068683 P1: 0.05370082796581374 S1: 0.07474465913203167 A2: 10.155383395052118 P2: 0.03050942724323238 S2: 2.547934578757796 A3: 10.893599152238007 P3: 0.038606920974615315 S3: 6.006485491809765 A4: 3.018040745925708 P4: 0.05904068168587931 S4: 2.804426086607079 A5: 8.788075672690473 P5: 0.05832917703693324 S5: 2.454738490251605
False,7.227698866235391,12.298819095483811,1.32,1.22,0.88,0.84, A0: 4.383406103561838 P0: 0.03554730447080416 S0: 2.344724660406884 A1: 12.26233937536583 P1: 0.0458316051888805 S1: 1.2732027373151187 A2: 6.345541192143527 P2: 0.03526890454243525 S2: 0.5375296068508427 A3: 3.9853522808231503 P3: 0.0305776457176713 S3: 5.343135941229207 A4: 4.789359186531435 P4: 0.04367997581072044 S4: 3.1238033714394615 A5: 7.341458665550081 P5: 0.05427511478745047 S5: 3.014456296546756
False,6.9365388742057075,11.816691998190516,2.3000000000000003,1.1,0.76,0.72, A0: 7.235456138447183 P0: 0.03991045081224558 S0: 4.34763786420436 A1: 7.064020319152664 P1: 0.042650436881523375 S1: 4.209986658957647 A2: 8.301946133533374 P2: 0.050968769956540295 S2: 3.093452026274955 A3: 1.018041122876221 P3: 0.04305386809152033 S3: 6.029267641980815 A4: 7.3922405756612655 P4: 0.05757840042495191 S4: 5.758652087666193 A5: 9.534888992393274 P5: 0.04659416022054484 S5: 0.03682289779215865
False,6.368208262550725,11.529033388742421,1.7,1.06,1.0,0.86, A0: 5.320186652233953 P0: 0.03761946209487596 S0: 6.207617115393945 A1: 6.630458938427884 P1: 0.04597718373443121 S1: 4.352619107257311 A2: 3.9131215698499586 P2: 0.05531674269913715 S2: 4.96338643230261 A3: 3.1575513962103834 P3: 0.05484623919966135 S3: 3.5297612940747807 A4: 0.16074061735891654 P4: 0.04135823050746565 S4: 0.779576734858497 A5: 6.331666163042292 P5: 0.043396905135950806 S5: 1.075858745183593
False,8.23390941020636,14.325602669411428,3.4,2.2800000000000002,0.86,0.8200000000000001, A0: 6.401867862438606 P0: 0.05206224216540735 S0: 3.5901176669277617 A1: 9.467807934356617 P1: 0.05440194847982792 S1: 2.1385922315102364 A2: 5.920135532850591 P2: 0.03551222512004713 S2: 4.173505201934489 A3: 4.392327888658532 P3: 0.046578592964956776 S3: 2.7470851062547346 A4: 8.517730092968254 P4: 0.059233110329602906 S4: 4.247110774565755 A5: 10.691503456836672 P5: 0.04629727271725825 S5: 3.607972122661105
False,7.610973758116344,12.97720492984574,3.86,0.9400000000000001,0.86,0.8, A0: 9.313888782159419 P0: 0.03817887460115946 S0: 4.59063915675746 A1: 12.587999644082387 P1: 0.048616655635772284 S1: 5.861950448181763 A2: 1.0904951464007309 P2: 0.03182120231513263 S2: 5.141174507301818 A3: 8.770593620464815 P3: 0.05862653199767234 S3: 4.231984690651912 A4: 9.998010394597507 P4: 0.03795336819601092 S4: 2.7914309349651742 A5: 5.734634820849342 P5: 0.053864542667116946 S5: 4.7777412958934224
False,7.504634195593691,12.728215084808793,2.6,2.04,0.8,0.78, A0: 7.5091358396710985 P0: 0.0507930201503714 S0: 1.796409137843699 A1: 0.6918437057454239 P1: 0.039331750962330735 S1: 5.379628995900161 A2: 2.102110165028551 P2: 0.0516570656617909 S2: 5.743304046877142 A3: 2.5015461429795804 P3: 0.057015609951545435 S3: 1.957554427025712 A4: 11.011132075967515 P4: 0.047331894882353405 S4: 5.664567672143088 A5: 10.4876191689502 P5: 0.0341416109518837 S5: 0.244036855483123
False,8.636283560219963,14.975599175021468,2.1,1.72,0.9,0.88, A0: 6.6676181751305315 P0: 0.052863702433976374 S0: 2.1474465550909145 A1: 2.551413715318035 P1: 0.04752662046999619 S1: 5.918457908777198 A2: 5.96524823002333 P2: 0.03136792140306264 S2: 0.923439872625463 A3: 10.441333109205203 P3: 0.04613806221153209 S3: 1.836197101556368 A4: 10.347726563186013 P4: 0.04515674286274102 S4: 3.928193381296159 A5: 9.67731623272235 P5: 0.058805757410537715 S5: 3.928031302115851
False,5.787223659385629,10.123928200971063,1.92,0.9400000000000001,0.86,0.84, A0: 3.4300073331868353 P0: 0.05574522097529797 S0: 5.33905690761823 A1: 3.140380445821595 P1: 0.043543715438403775 S1: 5.784380055127917 A2: 0.559632514544424 P2: 0.03529810874530821 S2: 2.5598028665642056 A3: 0.7248960663127442 P3: 0.0384444406849973 S3: 3.039468007156623 A4: 9.469313738184697 P4: 0.04607666785803262 S4: 0.4137685759103099 A5: 5.498910543398447 P5: 0.04749279157949559 S5: 1.686221616561959
False,7.0940193854945885,12.181546151046819,2.88,1.4000000000000001,0.96,0.9, A0: 3.035866909835919 P0: 0.05454195064661097 S0: 2.720428262066361 A1: 9.075602880220085 P1: 0.037693422639660606 S1: 0.4634006430378914 A2: 4.982436517402867 P2: 0.040724056788347986 S2: 3.5796343899742658 A3: 5.707749221714025 P3: 0.04476637986222736 S3: 4.438523031712441 A4: 2.821826970509336 P4: 0.04423048357510326 S4: 3.1664982419985286 A5: 8.913761376965297 P5: 0.049099607136082066 S5: 3.0177710217022895
False,6.88175090077273,11.957884440913476,1.74,0.86,0.78,0.74, A0: 11.953253063518284 P0: 0.033115497844446604 S0: 4.693284645360445 A1: 4.858964562059732 P1: 0.05668771766798465 S1: 6.000320801281283 A2: 12.610111072683784 P2: 0.04428763128358084 S2: 5.219658612142757 A3: 9.078638281405308 P3: 0.038946617009084875 S3: 6.240991589097744 A4: 5.582220352721791 P4: 0.031093791593551245 S4: 3.752093749374872 A5: 9.323217525420988 P5: 0.039407038121342636 S5: 2.578034601346055
False,7.50886570433163,12.641177726405592,2.48,0.88,0.8,0.76, A0: 9.99579207918764 P0: 0.046630462034715464 S0: 3.2003417512975285 A1: 3.4975678872853475 P1: 0.0351739723634848 S1: 4.361011438588388 A2: 5.474474586794567 P2: 0.05110899564220713 S2: 5.258622972241016 A3: 12.512817561609518 P3: 0.04200294480982196 S3: 0.8667194278574244 A4: 12.383889013456331 P4: 0.031125645285573603 S4: 2.080016285547124 A5: 6.937066566801425 P5: 0.05569513484294987 S5: 4.609806687858072
