Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime
False,18.82767704908064,28.888423855457432,-1.0,1.8,1.46,1.24
False,18.30107211683753,29.092246939224374,9.38,2.88,1.58,1.34
False,17.952886900422257,28.142766678511332,-1.0,3.44,2.52,1.34
False,18.446802092228328,27.41270371058958,19.84,1.54,1.32,0.92
False,18.750085613407304,28.48027307120577,2.7800000000000002,1.82,1.74,1.24
False,17.970171167298798,26.825670380412845,2.58,1.96,1.6,1.3
False,18.872980964276046,31.47228265112505,9.48,2.9,1.6600000000000001,1.54
False,18.185267202739052,27.305453256040792,20.0,3.0,1.98,0.84
False,18.103017302257555,27.776229178491555,-1.0,2.18,1.46,1.06
False,18.241967195847636,27.298866068209477,14.66,2.62,1.02,0.8
False,17.84108328135619,27.05793479745656,3.04,1.2,1.12,0.98
False,17.006336864244822,25.62766410630171,-1.0,2.32,1.84,1.58
False,17.35821661274648,27.09128450643574,9.38,2.44,1.6600000000000001,1.34
False,18.360997931631058,30.382120748432683,-1.0,3.7600000000000002,1.6,1.42
False,18.908411674810885,29.128470804212824,14.42,2.64,1.54,1.28
False,17.834455681290073,26.321211858418003,-1.0,2.18,1.3,0.76
False,18.29313858765993,28.355387909358203,19.88,3.2,1.48,1.24
False,17.504104793438408,28.06525337764116,-1.0,3.3000000000000003,2.16,1.86
False,18.350868881126374,30.175420744610857,-1.0,9.36,2.92,2.62
False,18.607177385447507,27.776038827485902,3.06,2.06,1.52,1.04
False,17.842078028701494,27.626769766412696,3.68,2.52,1.52,1.34
False,19.431243726331804,32.22170555846908,9.26,9.200000000000001,2.42,1.86
False,18.294379108694706,27.443686273064156,3.36,1.86,1.04,0.78
False,17.632708640408048,28.76123583803726,19.76,2.9,2.36,1.1400000000000001
False,18.768603753353695,27.974335921049537,1.76,1.6400000000000001,1.18,1.1
False,18.06330410971604,27.836535335206175,-1.0,3.48,2.08,1.82
False,18.107128395599553,28.4433306931113,-1.0,2.92,1.82,1.34
False,18.146197421598803,27.590069942643186,3.0,1.9000000000000001,0.92,0.88
False,17.72012358368892,26.6687069874886,-1.0,1.7,1.46,1.28
False,18.458384603253947,28.009828013386915,1.84,1.44,1.26,1.1400000000000001
False,17.69479619062555,26.578966439458437,2.32,1.52,1.02,0.84
False,18.452343201583684,28.114606866248323,3.08,2.58,1.8800000000000001,1.32
False,18.356171142082623,27.77380103687794,2.96,1.94,1.52,1.2
False,17.906449550430118,27.931436808633755,-1.0,3.42,1.94,1.36
False,18.816437429617253,28.806869600417585,3.2,1.6600000000000001,1.48,1.28
False,18.441092947406716,28.057752186857726,13.34,2.44,1.16,0.88
False,18.294103832523827,27.67671063134478,1.92,1.42,1.22,1.1400000000000001
False,18.551277106411217,30.086258233888856,19.88,2.24,1.54,1.42
False,17.738318629833582,27.381688265453594,3.2600000000000002,1.74,1.18,1.04
False,18.20349168722159,27.716755132007027,14.58,2.2600000000000002,1.3800000000000001,1.1
False,19.10613265251486,29.477488980093074,3.04,2.3000000000000003,1.92,1.7
False,17.508689407756854,28.06842452414015,-1.0,9.34,1.8800000000000001,1.28
False,17.755466936101392,28.414072074200167,9.42,3.4,2.0,1.54
False,18.849977391209233,29.25434752055623,19.94,1.94,1.54,1.44
False,18.744558536882067,30.097067010989637,-1.0,1.78,1.4000000000000001,1.2
False,17.51763979533471,27.2070560477187,9.52,2.2600000000000002,2.06,1.42
False,18.086451366092408,28.56785048464561,3.1,2.42,2.04,1.34
False,17.701875080602115,27.939540560678044,3.18,2.24,1.7,1.5
False,17.668172284821186,27.389282738183084,3.18,1.42,1.26,1.0
False,18.128982894472685,27.185813706696102,3.2,2.24,1.02,0.9
False,18.087439140540084,27.133623338353974,-1.0,2.06,1.56,1.26
False,18.36657762700174,29.59938247428491,-1.0,2.46,1.6400000000000001,1.42
False,18.605643281596883,27.779310343615027,2.46,1.6400000000000001,1.42,1.28
False,18.472821328706683,28.264821989646304,14.6,2.68,1.74,1.34
False,18.14280522618277,29.558933845562635,-1.0,3.22,2.44,1.3800000000000001
False,18.840375530540125,28.476220142756905,3.12,1.42,1.04,0.96
False,18.097932244804046,27.445133186788738,3.3000000000000003,2.12,1.28,0.98
False,17.684325041908476,27.93726838909529,-1.0,3.46,1.16,0.76
False,18.019900185885064,28.814080702611154,-1.0,2.74,2.0,1.42
False,17.83380896293648,27.534253396978535,2.66,2.2600000000000002,1.06,0.76
False,18.339825568838613,27.98179661269715,14.58,2.24,1.6600000000000001,1.2
False,17.934490253438153,28.29400924775748,-1.0,3.64,2.74,1.5
False,17.704346031419984,27.77199361351137,-1.0,2.5,1.4000000000000001,1.24
False,19.22324474973501,29.215332913865712,3.22,2.52,1.36,1.16
False,17.933365285992952,27.674530515219402,3.2600000000000002,2.2,1.76,1.42
False,18.023997924293628,29.571914278329565,-1.0,3.16,1.68,1.44
False,18.271391121467435,28.221008004562375,3.02,2.02,1.78,1.3
False,18.401344221364813,27.692227013942396,3.2,2.64,2.06,0.84
False,17.845906393942016,27.772678341009705,19.94,1.6400000000000001,1.12,1.02
False,18.7544597649691,28.383922399305884,2.58,1.96,1.72,1.26
False,17.70391448338947,26.315777834235508,3.36,2.06,1.0,0.68
False,17.94352914780252,27.108154834073513,2.22,1.6400000000000001,1.28,1.22
False,17.85324802888303,27.33061677130543,-1.0,2.86,2.1,0.9400000000000001
False,18.177624917213393,27.92245680676393,-1.0,3.18,1.44,1.32
False,19.320793751289184,29.943511149298814,-1.0,2.98,1.44,1.22
False,17.51300039292768,28.10252790816054,19.88,2.44,1.34,1.24
False,18.25502213688358,29.449830436792293,9.46,2.98,2.42,1.34
False,17.4774980223533,27.256533878962458,-1.0,2.68,1.96,1.34
False,18.019615248511556,30.45465420322736,-1.0,9.26,2.7600000000000002,1.72
False,17.421426201286224,26.19785432397626,2.1,1.58,1.24,1.12
False,18.273782670205097,27.79862737022306,14.540000000000001,2.48,1.46,1.24
False,18.640676506756648,28.52697127846397,14.540000000000001,2.32,1.8800000000000001,1.5
False,18.436318059218806,27.758029187101904,14.58,2.58,1.44,1.12
False,18.66891580785661,28.15827715156812,3.46,2.6,1.62,1.06
False,17.813465473709407,26.726080520238924,3.18,2.16,1.6600000000000001,1.28
False,18.214669465837495,28.63687057161653,19.88,12.94,2.46,1.68
False,18.66716499478591,28.542667279778843,3.34,1.78,1.3,1.04
False,18.174831827001707,27.546566451965276,2.92,1.96,1.5,1.12
False,18.312825366404734,27.8007157910337,14.700000000000001,1.56,1.42,1.24
False,19.385460655108798,30.245125660909668,-1.0,2.86,2.02,1.3800000000000001
False,17.96724727280352,27.061651904323988,3.5,2.2,1.3800000000000001,1.18
False,18.84745702282056,28.33656305987583,14.6,2.14,1.28,1.04
False,18.694671509695272,28.511845651449843,3.08,2.04,1.54,1.2
False,17.99473440511515,29.836380686662082,3.38,1.34,1.24,1.1
False,18.47110769446823,28.39765977716142,-1.0,2.56,1.2,1.12
False,17.713457687556595,29.166208699926106,-1.0,2.74,2.06,1.82
False,18.174539676117302,27.799789766774218,3.04,1.8800000000000001,1.4000000000000001,1.1400000000000001
False,17.259655204171338,28.56864042876402,-1.0,3.24,2.42,1.8800000000000001
False,18.95275013741214,29.750464832733737,9.24,3.08,1.52,1.34
False,18.574875273959012,27.610816462913583,-1.0,2.58,1.6,1.04
False,17.89293410974775,27.63897801506825,-1.0,2.7,0.88,0.66
False,19.09033476548271,32.391838689909186,20.0,9.42,3.08,2.68
False,17.92223573012332,28.70828105706699,9.4,1.86,1.36,1.1400000000000001
False,18.09305236360968,28.526274203888708,-1.0,3.68,1.96,1.42
False,18.253765300668086,27.76658656029349,-1.0,2.68,1.76,1.22
False,18.205366711690488,28.466560851587897,3.66,1.86,1.3800000000000001,1.1
False,18.72760993343038,28.340694980681864,2.82,2.2,1.62,1.46
False,18.626621065622473,28.024984176579704,-1.0,2.54,1.44,1.2
False,17.82064348910248,27.002318238697313,3.46,2.2,1.34,1.1400000000000001
False,16.99045207818985,26.686160891672465,-1.0,2.22,1.28,1.24
False,18.39608173829108,29.480846186732045,2.96,2.66,1.5,1.28
False,18.398894603009598,27.532643526366474,14.58,2.12,1.46,1.22
False,19.31340884273313,30.280922711301955,14.5,2.54,1.6400000000000001,1.4000000000000001
False,18.32948434362807,27.18874351443276,2.6,1.68,1.32,0.98
False,18.114631542042908,28.503670711407967,-1.0,3.42,1.94,1.32
False,19.287676863604712,31.416598441398282,-1.0,9.38,1.84,1.6
False,18.663470086719908,29.16013478732709,3.4,2.34,2.04,1.56
False,17.68907731466543,26.95236048936156,3.06,1.9000000000000001,1.68,1.24
False,18.343665815908018,29.301586779780347,-1.0,3.7600000000000002,1.98,1.44
False,17.262990667808765,26.268825010606864,-1.0,1.48,1.3,1.12
False,18.12282703101194,27.709192846507094,3.0,2.18,1.74,1.62
False,18.068599550273277,28.146914420259506,-1.0,2.58,1.84,1.1400000000000001
False,18.520779993526663,29.579707712213747,-1.0,9.34,3.06,1.62
False,17.987865548741304,28.81739059374252,-1.0,2.84,1.96,1.6400000000000001
False,17.801896491978404,28.244113452184415,9.4,2.88,2.44,1.4000000000000001
False,17.628012200140333,28.63694674719982,-1.0,3.24,1.3800000000000001,1.24
False,18.430310955075868,28.165110835797822,3.36,2.4,1.12,1.0
False,18.124245177699738,27.20998883357045,2.96,1.76,1.26,0.96
False,18.74064222544684,30.143208173169693,-1.0,3.1,1.58,1.2
False,18.89505031890542,31.693779426469803,19.82,1.82,1.8,1.6
False,18.150010551104483,27.267472905882276,-1.0,1.12,1.02,0.76
False,18.57647256423352,28.02154616586708,2.68,1.78,1.28,1.06
False,18.2335766461336,27.313158340032643,19.740000000000002,2.92,1.36,1.08
False,18.116034026953706,27.32337537267983,3.04,1.9000000000000001,1.46,1.06
False,18.175334817568142,29.19182159787841,19.8,3.4,2.36,2.1
False,18.711401009293855,28.15117513467155,2.7,2.14,1.58,1.2
False,17.875078143078706,27.892803569912175,19.8,2.84,1.94,1.34
False,18.262086592400482,27.53246788105936,3.06,2.12,1.34,1.02
False,17.664651205950253,27.80478947845681,-1.0,2.92,1.52,1.16
False,17.608798594016374,27.70281109724286,-1.0,2.7600000000000002,1.6,1.16
False,19.514476153026987,32.24558284876538,-1.0,9.48,1.8800000000000001,1.6
False,18.563224017314464,28.15070672453073,3.58,1.68,1.16,1.1400000000000001
False,18.691148544138425,28.40868116887667,14.540000000000001,2.06,1.18,1.1
False,18.803255920133875,31.13923638919544,-1.0,9.46,2.46,1.74
False,18.752887683341577,28.622205714469523,3.12,1.6400000000000001,1.18,1.0
False,18.25315256529124,27.28819224227889,1.74,1.72,1.48,1.18
False,18.588026374833078,28.933861588711398,-1.0,2.62,1.6400000000000001,1.34
False,19.2918891083265,31.069747693389257,-1.0,9.22,3.42,1.84
False,17.322239458242237,27.51735019219098,19.8,2.7,1.76,1.24
False,18.109680450676354,27.42020944144462,-1.0,2.62,2.06,1.22
False,19.320557183860743,31.372512596147992,9.34,3.8000000000000003,1.78,1.46
False,18.578264507137856,30.74297216769148,9.5,3.74,1.68,1.3800000000000001
False,17.991204863653945,27.94505920569414,20.0,12.36,1.52,1.34
False,18.346593146277073,27.751103931141014,3.22,2.18,1.24,0.92
False,18.17613347063819,27.495384444021198,2.82,2.32,1.32,0.96
False,17.66798551178831,26.980413996984844,19.94,2.56,1.36,1.36
False,18.688171884827632,28.60192631268156,19.96,1.8800000000000001,1.5,1.18
False,18.824837761046723,28.912834386600526,14.56,2.08,1.6400000000000001,1.3800000000000001
False,17.047985097011697,27.331268945410255,-1.0,2.3000000000000003,1.5,1.28
False,17.91107345104288,26.55612878746321,2.56,1.52,1.34,1.18
False,17.368105343191576,26.96552779113006,-1.0,3.16,1.52,1.3
False,18.58833719091274,29.921168273483108,9.42,9.32,2.3000000000000003,1.7
False,17.118026923710623,26.316189557487846,19.8,3.12,1.36,0.88
False,18.37361132790589,27.970156076584775,3.42,2.3000000000000003,1.44,1.28
False,17.80761085321406,27.210614954005674,3.18,2.36,1.42,1.18
False,18.74786164261244,31.655201970764047,19.92,9.44,3.34,1.62
False,17.961348755350148,27.2732272917496,2.66,2.4,1.56,1.24
False,18.916919887399782,28.66171624069939,2.82,1.6600000000000001,1.22,1.12
False,17.937811150749702,27.908288203579506,3.24,2.2600000000000002,1.6400000000000001,1.5
False,18.61593964282099,28.95990265189545,-1.0,2.72,1.52,1.18
False,17.97048736708996,27.748518593786454,-1.0,1.74,1.3,1.22
False,18.29172584925283,27.667673303866753,-1.0,3.56,2.24,1.3800000000000001
False,18.168806948510795,27.183567407255815,3.02,2.32,1.6600000000000001,1.4000000000000001
False,18.572846488855244,28.245097062528806,14.6,2.66,1.28,1.06
False,17.963014753459984,27.14084872835881,3.1,2.44,1.26,0.78
False,19.436360582667376,29.599774204509643,-1.0,3.06,2.46,1.3
False,18.517353977199146,28.60690410815246,19.86,2.84,2.0,1.2
False,18.473390142086313,28.015321362496298,-1.0,3.0,1.58,1.28
False,18.99405034234806,29.76270607282756,-1.0,2.7,1.46,1.34
False,17.33005106600643,26.65198375227024,-1.0,2.08,1.0,0.74
False,18.14843102736047,28.160548342282578,-1.0,1.4000000000000001,1.32,1.2
False,18.2403376431808,28.17872936950318,-1.0,2.52,1.8,1.34
False,18.344500961076974,29.291782620368444,-1.0,9.36,1.82,1.44
False,18.557740021589176,30.399358472604913,-1.0,3.2800000000000002,2.02,1.44
False,18.43454005973859,28.85958113036381,-1.0,9.48,2.58,1.24
False,18.40444567547864,30.21671847142376,-1.0,3.04,2.18,1.62
False,17.956397760582956,28.19461144427632,-1.0,2.2800000000000002,1.6600000000000001,1.3800000000000001
False,18.255061663310347,27.77912301979577,14.620000000000001,1.92,1.48,1.18
False,18.349804989820765,28.19098279830697,-1.0,2.7800000000000002,1.6,1.36
False,18.14182279724246,27.49379746051587,3.18,2.2800000000000002,2.02,1.06
False,19.310696228907204,30.237285084701337,14.620000000000001,1.72,1.4000000000000001,1.28
False,18.399323243642556,27.632449220192072,3.08,2.36,1.2,0.9
False,18.532899338191434,28.200711193883514,14.6,2.1,1.32,0.96
False,19.465328441375263,31.837213594960687,19.7,9.200000000000001,2.94,2.18
False,18.614566091142784,28.429112860265544,3.08,2.34,1.6400000000000001,1.22
False,19.131220681098164,29.245650002341634,3.2,1.6,1.5,1.3
False,18.14917980029218,27.23463489214724,2.06,1.6,1.22,1.1
False,18.12843355042599,27.564365976977136,3.24,2.86,1.42,1.28
False,18.14543545698425,30.117943446918616,9.5,3.56,2.54,2.1
False,17.690877857317343,26.877529505024636,-1.0,2.62,2.22,1.34
False,18.442901786353072,28.398273816173955,3.04,1.56,1.34,1.1400000000000001
False,17.777522732031045,29.14961853237434,-1.0,1.42,1.22,0.9400000000000001
False,18.07630424992934,29.649190813279834,19.76,3.16,1.4000000000000001,0.86
False,18.471989042625324,27.82515946167194,3.52,1.86,1.3,0.98
False,17.41067551971224,28.859692812596094,-1.0,9.14,1.6400000000000001,1.4000000000000001
False,18.638989191512497,30.47893462731911,-1.0,9.28,9.200000000000001,2.12
False,18.756422344270774,30.94135441519091,-1.0,2.56,1.8800000000000001,1.42
False,18.35490848312205,27.752528155870955,-1.0,2.86,1.44,1.26
False,18.7017490025715,28.48727508552026,14.46,1.5,1.46,1.3
False,18.002588334730635,27.090882879580242,3.2600000000000002,1.76,1.34,1.18
False,18.202150302802817,28.710956416833625,-1.0,3.18,1.36,1.3
False,18.46144532717329,29.48001787717978,-1.0,2.48,1.56,1.36
False,18.032853707311975,27.271784726498144,19.92,2.56,1.78,1.2
False,17.474538210041022,27.594192406848038,3.14,2.3000000000000003,1.52,1.28
False,18.233228385303388,27.064473272507662,3.2600000000000002,2.2800000000000002,1.3800000000000001,1.08
False,18.19846841147423,27.242114784907038,14.700000000000001,2.06,1.58,1.32
False,17.940344326973918,29.807075823187446,-1.0,3.58,1.46,1.34
False,18.170228245954593,27.358479357037893,3.16,1.3800000000000001,1.06,0.8
False,17.749224754713172,27.750172836057985,2.4,2.1,1.44,1.02
False,18.41415222731952,28.260206616888393,3.44,2.24,1.46,1.26
False,19.451535723393626,30.235577430286998,-1.0,1.8,1.54,1.4000000000000001
False,18.989070657517892,32.020389366412445,-1.0,9.38,1.8800000000000001,1.68
False,17.30005344663201,28.511546325819115,-1.0,9.3,3.56,2.5
False,18.256170329166515,27.727975621133844,2.94,1.58,1.3,1.1
False,17.598677382587155,29.047583230995507,19.84,3.5,1.86,1.56
False,18.099634778620487,27.69049848543712,2.38,1.5,1.36,1.1400000000000001
False,17.991336204431583,27.593812700998306,14.540000000000001,2.72,1.98,1.8
False,18.042116688881162,27.037493090087587,-1.0,2.38,1.72,1.1400000000000001
False,17.68237670414113,27.753201734507066,-1.0,3.74,2.64,1.9000000000000001
False,19.229364471201606,30.388508224070893,3.3200000000000003,1.6400000000000001,1.36,1.24
False,17.905281688088774,27.022914921726517,-1.0,1.86,1.62,1.3800000000000001
False,17.974196037343937,29.411166678676956,-1.0,3.24,2.82,1.12
False,18.887097313580806,29.960023339943085,19.900000000000002,1.76,1.52,1.42
False,18.718875594386283,28.56130996775953,3.54,2.92,1.3800000000000001,1.24
False,17.62181880997266,27.75855265315061,-1.0,3.08,1.48,1.1400000000000001
False,18.29022767605348,27.9769070764445,-1.0,1.68,1.56,1.28
False,17.97887298752854,29.13861759413883,-1.0,9.24,2.96,1.86
False,17.55259606833077,28.885007048852813,-1.0,3.3000000000000003,2.62,2.04
False,18.672618568486797,27.675954914407733,2.7800000000000002,1.26,1.16,1.08
False,18.55291662425974,27.82711336020643,3.52,2.12,1.28,1.0
False,17.608388980743662,27.925679527151726,-1.0,3.4,2.44,1.48
False,17.581579835640206,27.774424998213824,20.0,1.9000000000000001,1.28,1.1
False,17.60297426533884,27.780610540733477,9.4,3.2800000000000002,1.76,1.32
False,18.029241748072103,28.640849595805008,3.2,2.46,1.48,1.24
False,19.337059953715315,32.30243815035794,19.78,2.7600000000000002,1.48,1.34
False,17.796812472882444,29.485315252153487,-1.0,3.6,1.54,1.36
False,18.52454430399246,30.319801233821305,9.42,9.28,9.14,2.4
False,18.382096376954863,30.616226244857067,-1.0,9.32,3.2600000000000002,2.42
False,17.725791080286537,28.05418735933009,19.68,2.18,1.82,1.16
False,18.213313360159365,27.35211889320401,2.08,1.34,1.02,0.9
False,18.288970146883045,27.392538444728665,2.98,2.2600000000000002,1.86,1.18
False,17.86410355972749,27.437642406804198,3.48,1.5,1.28,1.2
False,19.387655764845714,31.3591556754474,9.44,3.36,1.9000000000000001,1.6
False,18.94297451775709,28.90040506329326,19.94,2.86,1.48,1.26
False,17.437105867655948,29.32632434779729,-1.0,1.44,1.42,1.18
False,17.389535868149498,26.778219086435012,9.36,2.9,1.62,1.28
False,17.634237282642708,27.298672934156116,-1.0,3.4,2.32,0.92
False,17.92417329188218,28.681841123030043,9.32,9.22,2.7800000000000002,1.46
False,18.795048593426735,28.750914280236927,-1.0,1.8800000000000001,1.72,1.3800000000000001
False,17.325415182486996,27.204762450573696,3.34,2.14,1.3800000000000001,1.08
False,18.592932151071064,28.6730820051466,3.5,2.6,0.9,0.88
False,18.04955171365837,28.651366379519427,-1.0,1.68,1.54,1.28
False,18.229920816224897,27.254687770923855,3.22,2.3000000000000003,1.3,0.98
False,19.403672603695274,31.44786043978578,19.7,9.26,2.1,1.6
False,18.100210538051616,28.03895137733835,3.7600000000000002,2.8000000000000003,2.1,1.28
False,18.187749445103535,28.658257915560235,19.96,2.98,2.04,1.54
False,18.97794360599323,30.706393240029474,-1.0,9.5,1.56,1.46
False,19.250579172915955,32.18011658271608,19.98,1.96,1.6600000000000001,1.56
False,18.829749562294644,30.637350626157883,19.96,2.88,1.72,1.26
False,17.333340181284363,26.19180151910649,-1.0,2.94,1.34,0.9400000000000001
False,18.26342575414018,28.457005738022172,19.84,2.66,1.54,1.24
False,18.761330391491114,30.448050819501915,-1.0,3.22,2.06,1.8800000000000001
False,17.873301577233907,27.115607093702653,-1.0,2.42,1.6600000000000001,1.32
False,18.011357882149504,29.85311238270777,-1.0,3.36,2.72,1.46
False,17.95546956319234,27.420885700709018,3.56,2.48,1.7,1.24
False,17.583599615869584,26.777579596388428,-1.0,2.48,1.36,1.16
False,19.009692741307276,29.205410443604293,14.52,2.98,1.34,1.18
False,18.102539447892575,27.464192607685163,2.96,2.06,1.6600000000000001,1.28
False,18.257843137716392,28.02242313576479,14.46,2.64,2.08,1.68
False,18.389497900880844,27.646501630748183,3.3000000000000003,2.04,0.78,0.74
False,17.755872065095154,28.220284251053094,19.900000000000002,3.64,1.48,1.3
False,18.31938852434678,27.615145235337327,2.56,1.86,1.2,0.96
False,19.9816987528178,31.109115344903106,3.5,2.92,1.4000000000000001,1.24
False,17.894549966737515,27.860859429705123,3.2,2.04,1.2,1.1400000000000001
False,18.8644033197691,29.92776812012037,19.98,3.3200000000000003,1.44,1.32
False,19.57868202043413,31.69123424115619,9.5,3.44,1.54,1.52
False,19.456737938860883,30.16961725164203,14.6,3.12,1.56,1.3
False,18.63887002192115,28.203244070311086,-1.0,2.66,1.4000000000000001,1.2
False,17.828735357455393,27.85331343967773,9.44,3.08,1.54,1.18
False,18.359694605383286,29.177827580290487,-1.0,9.34,2.98,2.56
False,18.021196982496157,26.988454042701623,2.92,1.6,1.24,1.1400000000000001
False,17.687911397749037,26.564560046909115,-1.0,1.96,1.3800000000000001,1.04
False,19.239806473845107,29.626609473889594,-1.0,3.14,1.9000000000000001,1.46
False,19.319947086916017,30.41493950250007,-1.0,1.62,1.48,1.22
False,18.077855582850262,27.243400198226894,2.7600000000000002,1.5,1.3800000000000001,1.16
False,18.841573939150123,29.86794943252815,19.88,2.98,2.32,1.72
False,19.051907699758655,31.508614778054373,3.22,1.74,1.5,1.26
False,19.222858625977914,30.045421642689,14.540000000000001,2.46,1.6600000000000001,1.3800000000000001
False,16.491394047218837,25.40521208428955,-1.0,1.4000000000000001,1.24,1.12
False,22.67875064577206,39.363371267673244,-1.0,9.5,9.36,9.26
False,17.53378459396461,27.897163104257412,-1.0,2.12,1.42,1.32
False,17.97390229680358,30.569143552254584,-1.0,9.18,9.02,3.16
False,18.64238712857718,28.26287010272732,-1.0,2.58,1.78,1.54
False,17.763874286211387,26.854009557156836,14.52,2.4,1.92,1.44
False,18.027723900315728,26.932440077639782,19.740000000000002,2.1,1.58,1.08
False,18.55171651792633,28.439325106255726,2.84,1.76,1.28,0.96
False,18.352571679316885,29.181409197772464,20.0,3.06,1.36,1.18
False,18.783311315329186,30.40868604141038,9.34,1.84,1.6400000000000001,1.48
False,18.54845481364718,29.52507329742863,9.56,3.18,1.86,1.52
False,18.590259828031925,28.879108578394405,-1.0,3.22,2.46,1.52
False,17.809511680419764,30.137583155507702,20.0,3.04,2.34,1.8
False,18.189365571257916,27.754086694516904,19.94,1.9000000000000001,1.32,1.12
False,18.103298556405093,27.223524536390503,19.86,2.88,1.32,0.78
False,18.760956952911116,28.069284448256404,3.1,1.7,1.26,1.04
False,19.47619355559546,29.876551287465688,2.66,2.0,1.36,1.36
False,19.07607277158881,29.593485593645408,-1.0,3.04,2.34,1.58
False,19.150667230281496,29.234601242240185,2.96,1.8,1.3,1.3
False,18.16243738466436,27.737457164528987,3.3200000000000003,2.14,1.68,1.34
False,17.044390694994885,27.258536443358224,-1.0,3.14,1.68,1.46
False,18.167624814749974,27.02177149995909,2.04,1.6400000000000001,1.44,1.24
False,17.5290594040853,27.909101858484263,-1.0,3.34,1.52,1.3800000000000001
False,18.71837896932823,28.695958105662143,14.52,2.4,1.34,1.18
False,17.66768303083715,28.25187670354508,19.72,2.62,1.3800000000000001,1.26
False,18.122595346747595,27.115419234511304,14.6,2.4,1.3800000000000001,1.08
False,18.494891360666102,30.401159278660234,-1.0,2.98,1.36,1.28
False,17.552370473010107,27.846737455236223,9.38,2.42,1.34,1.24
False,17.45957667527942,27.626700411105762,19.68,8.98,1.4000000000000001,1.16
False,17.84788740429069,27.89949865899459,19.900000000000002,2.9,2.3000000000000003,1.7
False,17.85179331139687,28.919393841011996,-1.0,2.32,1.92,1.48
False,19.27992794532143,29.76712797438158,3.68,1.84,1.3800000000000001,1.26
False,17.49029063610378,28.289497599672764,9.5,2.72,1.3,1.18
False,18.751110523586394,30.154443948302657,-1.0,2.86,2.1,1.62
False,17.797411201109586,28.803374191457113,19.82,3.8200000000000003,2.54,1.86
False,18.881857497172774,28.843605833584895,-1.0,1.74,1.46,1.2
False,18.957221440255015,28.988224202446034,14.46,2.36,1.8800000000000001,1.46
False,18.207186423010338,29.946292157624907,-1.0,3.7,2.64,1.58
False,18.295080711226586,27.525427255339043,3.06,1.06,0.78,0.72
False,19.455917345348418,30.127997061123782,3.2600000000000002,1.72,1.26,1.12
False,18.30107320934895,29.165822893311912,-1.0,3.42,2.36,1.74
False,18.35421115740112,29.755312045728957,19.92,3.2800000000000002,2.48,1.68
False,17.619232835507994,28.783617383767638,9.42,3.38,2.72,2.12
False,19.020087236242365,28.854525903302246,3.3200000000000003,1.52,1.16,0.98
False,18.176494081838428,28.923284636648983,-1.0,3.04,2.08,1.5
False,18.393425306969835,28.22142428727201,-1.0,2.82,1.44,1.4000000000000001
False,17.900968448040796,27.28568595073635,-1.0,3.48,2.4,1.44
False,17.697910514237808,28.370936185747716,-1.0,2.7600000000000002,1.46,1.16
False,17.961667532860744,27.873049431428935,-1.0,1.62,1.44,1.2
False,18.164791193352645,27.604126881270545,3.2800000000000002,2.38,1.56,1.22
False,18.489989838817536,29.64632579346781,-1.0,9.200000000000001,1.8800000000000001,1.4000000000000001
False,18.42675505849454,29.303168509774487,1.94,1.7,1.48,1.44
False,17.41732833510199,27.077828453453876,-1.0,3.4,2.38,0.78
False,18.168683722589517,27.449025687074393,19.900000000000002,2.7,1.8800000000000001,1.3
False,18.32310312815865,28.790125434269655,3.18,2.38,1.48,1.02
False,18.48996103483808,28.04349182972016,2.7600000000000002,2.2,1.56,0.8
False,18.520408209605026,30.704235768824855,19.6,9.24,1.96,1.58
False,18.983909777417225,30.480196479296012,2.82,2.22,1.84,1.54
False,18.58207618646706,28.00475495944821,3.06,2.36,1.22,1.06
False,18.574894221312636,27.878845178333986,14.58,1.8800000000000001,1.6,1.3
False,17.742834545935825,28.396387427329536,9.36,2.06,1.48,1.36
False,18.95303061998378,29.20574542476258,3.46,1.96,1.62,1.16
False,18.449183612871863,29.71819264209093,-1.0,3.12,1.54,1.36
False,18.3976072266443,28.67295256051033,19.900000000000002,2.48,1.58,1.3
False,17.36007976250372,28.113667341957832,-1.0,1.9000000000000001,1.24,1.06
False,18.800273225220085,28.210702888855693,14.700000000000001,2.18,1.46,1.18
False,18.396244016889632,29.486943155991835,9.42,9.28,2.02,1.48
False,18.045017117680437,27.393642599575198,14.5,2.66,1.8800000000000001,1.6
False,18.55403810180262,29.809841860750193,9.38,1.7,1.42,1.34
False,18.13019922674584,27.480200944407777,2.92,1.72,1.4000000000000001,1.22
False,18.294789491351644,28.899463414053518,9.4,2.6,1.9000000000000001,1.2
False,18.041528884322425,27.55189648251254,-1.0,3.04,2.32,1.2
False,17.901511690900236,29.84887921943269,-1.0,9.44,3.64,2.68
False,17.972473110640397,28.480786051937972,20.0,3.6,2.88,1.52
False,18.716334275849004,30.334320726288514,19.94,9.28,2.8000000000000003,1.94
False,18.87060712106503,28.952419912262847,-1.0,2.12,1.86,1.4000000000000001
False,17.882470527342345,27.9747418882894,9.5,2.1,1.6,1.32
False,18.060163906175433,29.308076780147537,-1.0,1.9000000000000001,1.68,1.3
False,17.943399270020947,28.07469428947746,19.8,2.06,1.22,0.9
False,17.870658728979677,27.202040633257273,3.34,1.96,1.48,1.3
False,18.278899824734665,27.76415252675493,2.72,2.12,1.4000000000000001,1.16
